,c1,c24,gasolineSing92Crack,naphthaNWECrack,r10,gasolineEuroCrack
2014-02-18 13:15:00,-17.42,15.3410082,8.469,-6.8,109.288,7.569
2014-02-18 13:30:00,-17.51,15.39685011,8.453,-6.8,109.564,7.553
2014-02-18 13:45:00,-17.525,15.4510783,8.553,-6.775,109.644,7.653
2014-02-18 14:00:00,-17.65,15.44795004,8.503,-6.75,109.539,7.603
2014-02-18 14:15:00,-17.545,15.42949664,8.512,-6.745,109.495,7.612
2014-02-18 14:30:00,-17.55,15.38083594,8.573,-6.6,109.539,7.673
2014-02-18 14:45:00,-17.56,15.34473602,8.563,-6.65,109.549,7.663
2014-02-18 15:00:00,-17.55,15.37117897,8.448,-6.65,109.489,7.548
2014-02-18 15:15:00,-17.545,15.35595078,8.465,-6.65,109.37,7.565
2014-02-18 15:30:00,-17.57,15.31606488,8.483,-6.65,109.477,7.583
2014-02-18 15:45:00,-17.52,15.30949366,8.448,-6.6,109.409,7.548
2014-02-18 16:15:00,-17.63,15.3685645,8.56,-6.7,109.555,7.66
2014-02-18 16:30:00,-17.65,15.32247875,8.619,-6.75,109.616,7.719
2014-02-18 16:45:00,-17.74,15.31933557,8.504,-6.85,109.731,7.604
2014-02-18 17:00:00,-17.7,15.27247875,8.467,-6.8,109.666,7.567
2014-02-18 17:15:00,-17.75,15.25167114,8.4,-6.8,109.849,7.5
2014-02-18 17:30:00,-17.75,15.23424981,8.598,-6.75,109.831,7.698
2014-02-18 17:45:00,-17.75,15.25780686,8.581,-6.75,109.841,7.681
2014-02-18 18:00:00,-17.75,15.25036391,8.485,-6.75,109.882,7.585
2014-02-18 18:15:00,-17.79,15.29031394,8.538,-6.75,109.829,7.643
2014-02-18 18:30:00,-17.8,15.31337808,8.522,-6.75,109.86,7.622
2014-02-18 19:00:00,-17.795,15.1949217,8.525,-6.75,109.71,7.625
2014-02-18 19:15:00,-17.79,15.16133557,8.516,-6.75,109.889,7.616
2014-02-18 19:30:00,-17.83,15.10219165,8.064,-6.75,110.321,7.164
2014-02-18 19:45:00,-17.855,15.12749142,8.081,-6.755,110.374,7.181
2014-02-18 20:00:00,-17.85,15.1262774,8.208,-6.75,110.282,7.308
2014-02-19 07:00:00,-17.8,15.11499925,8.249,-6.75,110.146,7.349
2014-02-19 07:15:00,-17.815,15.10893512,8.382,-6.765,110.098,7.482
2014-02-19 07:45:00,-17.85,15.09139224,8.501,-6.75,110.123,7.501
2014-02-19 08:00:00,-17.855,15.10116406,8.61,-6.75,109.979,7.61
2014-02-19 08:30:00,-17.73,15.11379269,8.356,-7.0,109.944,7.456
2014-02-19 08:45:00,-17.707,15.13185011,8.401,-6.9,109.829,7.501
2014-02-19 09:00:00,-17.75,15.12442133,8.329,-6.85,109.911,7.429
2014-02-19 09:15:00,-17.7,15.14752125,7.851,-6.8,109.914,7.351
2014-02-19 09:30:00,-17.705,15.17379269,7.714,-6.75,109.884,7.214
2014-02-19 09:45:00,-17.65,15.17806413,7.792,-6.75,109.876,7.292
2014-02-19 10:00:00,-17.65,15.18729978,7.674,-6.73,109.891,7.174
2014-02-19 10:15:00,-17.67,15.1590783,7.654,-6.75,109.936,7.154
2014-02-19 10:30:00,-17.68,15.19963535,7.637,-6.75,109.929,7.137
2014-02-19 10:45:00,-17.68,15.16263535,7.637,-6.9,109.966,7.137
2014-02-19 11:00:00,-17.7,15.07682103,7.695,-6.87,110.063,7.195
2014-02-19 11:15:00,-17.7,15.07370694,7.939,-6.86,109.999,7.239
2014-02-19 11:30:00,-17.7,15.06302461,7.921,-6.95,110.074,7.221
2014-02-19 11:45:00,-17.72,15.01126398,7.604,-6.95,110.095,6.904
2014-02-19 12:00:00,-17.72,15.02626398,7.574,-6.97,110.08,6.874
2014-02-19 12:15:00,-17.755,15.05642804,7.536,-7.0,110.13,6.836
2014-02-19 12:30:00,-17.75,15.03993512,7.564,-7.0,110.167,6.864
2014-02-19 12:45:00,-17.729,15.10067785,7.535,-7.0,110.151,6.835
2014-02-19 13:00:00,-17.78,15.13034899,7.634,-7.0,110.222,6.934
2014-02-19 13:15:00,-17.77,15.16107755,7.591,-7.0,110.195,6.891
2014-02-19 13:30:00,-17.785,15.21197017,7.553,-7.0,110.228,6.853
2014-02-19 13:45:00,-17.78,15.23267711,7.611,-7.0,110.28,6.911
2014-02-19 14:00:00,-17.76,15.20489187,7.825,-7.14,110.14,6.925
2014-02-19 14:15:00,-17.73,15.24933482,7.878,-7.1,110.062,6.978
2014-02-19 14:30:00,-17.72,15.22434899,7.777,-7.1,110.128,6.877
2014-02-19 15:00:00,-17.82,15.19722744,7.699,-7.1,110.198,6.799
2014-02-19 15:15:00,-17.81,15.29581954,7.606,-7.18,110.366,6.706
2014-02-19 15:30:00,-17.925,15.29043326,7.569,-7.275,110.569,6.669
2014-02-19 15:45:00,-17.85,15.33543326,7.796,-7.25,110.524,6.896
2014-02-19 16:00:00,-17.85,15.42211857,7.825,-7.25,110.579,6.925
2014-02-19 16:15:00,-17.87,15.45156152,7.796,-7.24,110.516,6.896
2014-02-19 16:30:00,-17.893,15.48017599,7.953,-7.333,110.424,7.053
2014-02-19 16:45:00,-17.7,15.47773378,7.833,-7.35,110.199,6.933
2014-02-19 17:00:00,-17.8,15.4637912,7.792,-7.3,110.116,6.892
2014-02-19 17:15:00,-17.75,15.41561969,7.784,-7.3,110.194,6.884
2014-02-19 17:30:00,-17.75,15.4681909,7.816,-7.3,110.216,6.916
2014-02-19 17:45:00,-17.73,15.48129083,7.843,-7.3,110.229,6.943
2014-02-19 18:00:00,-17.73,15.51767636,7.852,-7.3,110.256,6.952
2014-02-19 18:15:00,-17.8,15.54992617,7.844,-7.3,110.289,6.944
2014-02-19 18:30:00,-17.8,15.64436167,7.862,-7.3,110.271,6.962
2014-02-19 18:45:00,-17.795,15.61097614,7.762,-7.3,110.241,6.862
2014-02-19 19:00:00,-17.75,15.62609023,7.76,-7.3,110.293,6.86
2014-02-19 19:15:00,-17.8,15.63793289,7.806,-7.3,110.352,6.906
2014-02-19 19:30:00,-17.85,15.64561894,7.433,-7.3,110.225,6.533
2014-02-19 19:45:00,-17.895,15.5477472,7.417,-7.3,110.431,6.517
2014-02-19 20:00:00,-17.85,15.5147472,7.464,-7.3,110.464,6.564
2014-02-20 07:15:00,-17.75,15.5988777,7.393,-7.3,109.705,6.493
2014-02-20 07:30:00,-17.75,15.64793438,7.303,-7.3,109.82,6.403
2014-02-20 07:45:00,-17.75,15.57648471,7.816,-7.3,109.774,6.916
2014-02-20 08:00:00,-17.75,15.58944146,7.668,-7.3,109.899,6.768
2014-02-20 08:15:00,-17.7,15.65269128,7.536,-7.3,109.901,6.636
2014-02-20 08:30:00,-17.65,15.54361298,7.555,-7.25,109.915,6.655
2014-02-20 08:45:00,-17.655,15.46682774,7.703,-7.25,109.824,6.603
2014-02-20 09:00:00,-17.6,15.50174944,7.573,-7.25,109.694,6.473
2014-02-20 09:15:00,-17.57,15.47284937,7.443,-7.35,109.749,6.343
2014-02-20 09:30:00,-17.55,15.50152051,7.528,-7.4,109.821,6.428
2014-02-20 09:45:00,-17.5,15.44040641,7.687,-7.45,109.815,6.437
2014-02-20 10:00:00,-17.55,15.45182774,7.723,-7.43,109.839,6.473
2014-02-20 10:15:00,-17.55,15.47084564,7.675,-7.45,109.806,6.425
2014-02-20 10:30:00,-17.55,15.47504922,7.712,-7.45,109.799,6.457
2014-02-20 10:45:00,-17.5,15.43737808,7.622,-7.45,109.736,6.372
2014-02-20 11:00:00,-17.5,15.45056376,7.619,-7.45,109.734,6.369
2014-02-20 11:15:00,-17.45,15.42073527,7.659,-7.4,109.734,6.409
2014-02-20 11:30:00,-17.45,15.41912081,7.635,-7.4,109.799,6.385
2014-02-20 11:45:00,-17.45,15.38610664,7.673,-7.41,109.791,6.423
2014-02-20 12:00:00,-17.45,15.42712081,7.564,-7.41,109.791,6.314
2014-02-20 12:15:00,-17.45,15.44542058,7.663,-7.41,109.851,6.413
2014-02-20 12:30:00,-17.45,15.46163535,7.6228,-7.41,109.667,6.3728
2014-02-20 12:45:00,-17.45,15.46319239,7.59,-7.41,109.699,6.34
2014-02-20 13:00:00,-17.42,15.49246383,7.568,-7.41,109.666,6.318
2014-02-20 13:15:00,-17.4,15.55006413,7.605,-7.41,109.504,6.355
2014-02-20 13:30:00,-17.445,15.5010783,7.76,-7.4,109.594,6.51
2014-02-20 13:45:00,-17.465,15.45022073,7.671,-7.415,109.794,6.421
2014-02-20 14:00:00,-17.4,15.5262349,7.899,-7.35,109.759,6.649
2014-02-20 14:15:00,-17.42,15.50086353,7.731,-7.3,109.762,6.481
2014-02-20 14:30:00,-17.46,15.49664877,7.675,-7.31,109.934,6.425
2014-02-20 14:45:00,-17.46,15.54664877,7.751,-7.2,109.884,6.501
2014-02-20 15:15:00,-17.59,15.59476957,7.803,-7.2,110.054,6.553
2014-02-20 15:30:00,-17.55,15.61666219,8.018,-7.2,110.116,6.768
2014-02-20 15:45:00,-17.6,15.59996197,8.053,-7.2,110.211,6.803
2014-02-20 16:00:00,-17.55,15.67407606,8.052,-7.25,110.204,6.802
2014-02-20 16:15:00,-17.5,15.58121999,8.257,-7.3,109.924,7.007
2014-02-20 16:30:00,-17.56,15.55886279,8.272,-7.35,109.965,7.022
2014-02-20 16:45:00,-17.55,15.57947726,8.202,-7.35,109.881,6.952
2014-02-20 17:00:00,-17.545,15.54610589,8.191,-7.35,109.892,6.941
2014-02-20 17:15:00,-17.5,15.54809172,7.984,-7.35,109.849,6.884
2014-02-20 17:30:00,-17.5,15.62820582,7.977,-7.4,109.836,6.877
2014-02-20 17:45:00,-17.59,15.60887696,7.957,-7.4,109.956,6.857
2014-02-20 18:00:00,-17.55,15.60155556,8.164,-7.4,109.954,7.064
2014-02-20 18:15:00,-17.55,15.60760552,8.137,-7.4,109.961,7.037
2014-02-20 18:30:00,-17.55,15.60087696,8.119,-7.4,109.964,7.019
2014-02-20 18:45:00,-17.57,15.59689113,8.229,-7.4,110.009,7.129
2014-02-20 19:00:00,-17.6,15.59893438,8.144,-7.4,109.869,7.044
2014-02-20 19:15:00,-17.6,15.70099105,8.162,-7.4,109.931,7.062
2014-02-20 19:30:00,-17.655,15.6525906,8.757,-7.405,110.136,7.657
2014-02-20 19:45:00,-17.7,15.63403356,8.432,-7.25,110.121,7.332
2014-02-20 20:00:00,-17.69,15.60764802,8.434,-7.25,110.084,7.334
2014-02-21 07:00:00,-17.68,15.56989113,8.167,-7.25,110.036,7.067
2014-02-21 07:15:00,-17.68,15.57744817,8.161,-7.25,110.062,7.061
2014-02-21 07:30:00,-17.68,15.5507912,8.164,-7.25,110.029,7.064
2014-02-21 07:45:00,-17.66,15.55550559,8.613,-7.25,109.987,7.413
2014-02-21 08:00:00,-17.55,15.54601268,8.288,-7.25,110.017,7.188
2014-02-21 08:15:00,-17.49,15.48906264,8.208,-7.2,110.087,7.208
2014-02-21 08:30:00,-17.4,15.53466294,8.36,-7.25,109.937,7.36
2014-02-21 08:45:00,-17.4,15.51266294,8.178,-7.25,109.959,7.278
2014-02-21 09:00:00,-17.37,15.53457718,8.025,-7.2,109.952,7.125
2014-02-21 09:15:00,-17.305,15.54457718,7.989,-7.3,109.942,6.989
2014-02-21 09:30:00,-17.31,15.5333915,7.976,-7.35,109.942,7.076
2014-02-21 09:45:00,-17.34,15.49617002,7.913,-7.35,109.996,7.013
2014-02-21 10:00:00,-17.3,15.4862774,7.877,-7.31,109.922,7.027
2014-02-21 10:15:00,-17.3,15.48718792,7.917,-7.27,109.991,7.067
2014-02-21 10:30:00,-17.3,15.49326324,7.849,-7.25,109.874,6.999
2014-02-21 10:45:00,-17.3,15.43414914,7.842,-7.2,109.866,6.992
2014-02-21 11:00:00,-17.3,15.49749217,7.876,-7.2,109.743,7.026
2014-02-21 11:15:00,-17.3,15.4705921,7.813,-7.2,109.796,6.963
2014-02-21 11:30:00,-17.3,15.45992767,7.782,-7.2,109.857,6.932
2014-02-21 11:45:00,-17.3,15.4482349,7.802,-7.2,109.837,6.952
2014-02-21 12:00:00,-17.3,15.4595921,7.859,-7.15,109.807,7.009
2014-02-21 12:15:00,-17.3,15.4465921,7.876,-7.15,109.82,7.026
2014-02-21 12:30:00,-17.3,15.43549217,7.886,-7.2,109.805,7.036
2014-02-21 12:45:00,-17.3,15.4288777,7.861,-7.2,109.875,7.011
2014-02-21 13:00:00,-17.3,15.46804922,7.94,-7.2,109.806,7.09
2014-02-21 13:30:00,-17.32,15.44897763,8.083,-7.15,109.881,7.233
2014-02-21 13:45:00,-17.3,15.41160626,7.979,-7.15,109.896,7.129
2014-02-21 14:00:00,-17.35,15.41516331,7.994,-7.15,109.926,7.134
2014-02-21 14:15:00,-17.35,15.40320582,8.099,-7.15,110.061,7.249
2014-02-21 14:30:00,-17.42,15.39320582,8.267,-7.05,110.071,7.267
2014-02-21 14:45:00,-17.37,15.3600701,8.268,-7.07,110.106,7.268
2014-02-21 15:00:00,-17.4,15.37467711,8.39,-7.0,110.138,7.39
2014-02-21 15:15:00,-17.43,15.2352774,8.48,-7.0,110.173,7.38
2014-02-21 15:30:00,-17.35,15.181478,8.359,-7.05,110.018,7.259
2014-02-21 15:45:00,-17.3,15.13925056,8.396,-7.05,109.665,7.296
2014-02-21 16:00:00,-17.25,15.13645414,8.313,-7.1,109.665,7.213
2014-02-21 16:15:00,-17.25,15.09829381,8.448,-7.1,109.568,7.348
2014-02-21 16:30:00,-17.28,15.07340119,8.534,-7.05,109.509,7.434
2014-02-21 16:45:00,-17.326,15.0613654,8.41,-7.05,109.549,7.31
2014-02-21 17:15:00,-17.197,14.8238956,8.468,-7.077,109.216,7.368
2014-02-21 17:30:00,-17.2,14.94446607,8.422,-7.08,109.431,7.322
2014-02-21 17:45:00,-17.25,14.99622968,8.604,-7.08,109.616,7.504
2014-02-21 18:00:00,-17.25,14.90616555,8.602,-7.07,109.652,7.502
2014-02-21 18:15:00,-17.2,14.97429381,8.605,-7.07,109.692,7.505
2014-02-21 18:30:00,-17.3,14.9794079,8.576,-7.07,109.754,7.476
2014-02-21 18:45:00,-17.3,14.95407606,8.531,-7.07,109.674,7.431
2014-02-21 19:00:00,-17.205,14.93750858,8.504,-7.07,109.561,7.404
2014-02-21 19:15:00,-17.205,14.95917972,8.6,-7.07,109.64,7.5
2014-02-21 19:30:00,-17.21,14.86995153,8.425,-7.07,109.595,7.325
2014-02-21 19:45:00,-17.2,14.92868009,8.435,-7.07,109.54,7.335
2014-02-21 20:00:00,-17.18,14.910566,8.414,-7.07,109.491,7.314
2014-02-24 07:00:00,-17.25,14.96735048,8.602,-7.07,109.863,7.502
2014-02-24 07:15:00,-17.3,15.02646458,8.764,-7.07,109.871,7.664
2014-02-24 07:30:00,-17.3,14.99523639,8.762,-7.07,109.768,7.662
2014-02-24 07:45:00,-17.3,15.05513647,8.531,-7.07,109.682,7.431
2014-02-24 08:00:00,-17.3,14.97952946,8.337,-6.9,109.711,7.337
2014-02-24 08:15:00,-17.4,15.02980761,8.479,-6.8,109.808,7.479
2014-02-24 08:30:00,-17.35,15.05225056,8.602,-6.85,109.752,7.602
2014-02-24 08:45:00,-17.35,15.01380761,8.427,-6.8,109.824,7.427
2014-02-24 09:00:00,-17.4,15.02225056,8.298,-6.75,109.782,7.298
2014-02-24 09:15:00,-17.35,15.04825056,8.477,-6.75,109.756,7.377
2014-02-24 09:30:00,-17.4,15.06299329,8.252,-6.75,109.786,7.152
2014-02-24 09:45:00,-17.36,15.08562192,8.102,-6.75,109.741,7.002
2014-02-24 10:00:00,-17.45,15.01906488,8.114,-6.75,109.774,7.014
2014-02-24 10:30:00,-17.43,14.99738702,8.196,-6.8,109.544,7.096
2014-02-24 10:45:00,-17.35,14.96670172,8.26,-6.77,109.433,7.06
2014-02-24 11:00:00,-17.2,15.01272334,8.345,-6.78,109.318,7.145
2014-02-24 11:15:00,-17.255,15.01604474,8.414,-6.76,109.324,7.214
2014-02-24 11:30:00,-17.16,15.00382327,8.349,-6.79,109.353,7.149
2014-02-24 11:45:00,-17.16,14.90370917,8.376,-6.82,109.386,7.176
2014-02-24 12:00:00,-17.16,14.86442356,8.362,-6.8,109.388,7.162
2014-02-24 12:15:00,-17.2,14.8725302,8.349,-6.8,109.557,7.149
2014-02-24 12:30:00,-17.25,14.89532289,8.328,-6.8,109.592,7.128
2014-02-24 12:45:00,-17.175,14.86723043,8.371,-6.775,109.484,7.171
2014-02-24 13:00:00,-17.15,14.83978076,8.256,-6.78,109.394,7.056
2014-02-24 13:15:00,-17.15,14.85833781,8.537,-6.78,109.409,7.237
2014-02-24 13:30:00,-17.25,14.89188367,8.587,-6.78,109.574,7.287
2014-02-24 13:45:00,-17.255,14.85934452,8.545,-6.78,109.559,7.245
2014-02-24 14:00:00,-17.3,14.81449441,8.474,-6.78,109.643,7.174
2014-02-24 14:15:00,-17.25,14.85293736,8.543,-6.77,109.571,7.243
2014-02-24 14:30:00,-17.2,14.85349441,8.655,-6.8,109.604,7.355
2014-02-24 14:45:00,-17.38,14.94350783,8.682,-6.8,109.816,7.382
2014-02-24 15:00:00,-17.4,14.86350783,8.607,-6.75,109.896,7.507
2014-02-24 15:15:00,-17.37,14.77592617,8.647,-6.72,109.813,7.547
2014-02-24 15:30:00,-17.45,14.78995078,8.686,-6.8,109.936,7.586
2014-02-24 15:45:00,-17.45,14.79350783,8.689,-6.76,109.966,7.589
2014-02-24 16:00:00,-17.45,14.82096495,8.681,-6.75,109.946,7.581
2014-02-24 16:15:00,-17.51,14.78725056,8.572,-6.75,110.017,7.472
2014-02-24 16:30:00,-17.63,14.95149217,8.567,-6.75,110.289,7.467
2014-02-24 16:45:00,-17.591,14.85137808,8.334,-6.751,110.322,7.234
2014-02-24 17:15:00,-17.56,14.77552125,8.549,-6.83,110.286,7.449
2014-02-24 17:30:00,-17.62,14.7503997,8.523,-6.85,110.354,7.423
2014-02-24 17:45:00,-17.6,14.71718568,8.518,-6.87,110.294,7.418
2014-02-24 18:00:00,-17.6,14.73785682,8.438,-6.87,110.374,7.338
2014-02-24 18:15:00,-17.6,14.77954959,8.453,-6.86,110.364,7.353
2014-02-24 18:30:00,-17.6,14.75548546,8.373,-6.85,110.334,7.273
2014-02-24 18:45:00,-17.6,14.69040716,8.278,-6.83,110.304,7.178
2014-02-24 19:00:00,-17.59,14.67340716,8.366,-6.83,110.321,7.266
2014-02-24 19:15:00,-17.6,14.71731394,8.4,-6.85,110.402,7.3
2014-02-24 19:30:00,-17.632,14.64150708,8.238,-6.85,110.379,7.138
2014-02-24 19:45:00,-17.59,14.61374273,8.151,-6.85,110.431,7.051
2014-02-24 20:00:00,-17.6,14.64662118,8.236,-6.88,110.441,7.136
2014-02-25 07:00:00,-17.8,14.76547875,8.234,-6.88,110.173,7.134
2014-02-25 07:15:00,-17.75,14.76847875,8.237,-6.88,110.17,7.137
2014-02-25 07:30:00,-17.68,14.80380761,8.278,-6.83,110.034,7.178
2014-02-25 07:45:00,-17.65,14.80119314,8.363,-6.6,110.1,7.263
2014-02-25 08:00:00,-17.58,14.78126473,8.294,-6.56,110.064,7.294
2014-02-25 08:15:00,-17.4,14.79396495,8.419,-6.36,109.973,7.424
2014-02-25 08:30:00,-17.604,14.73857942,8.532,-6.254,109.965,7.432
2014-02-25 08:45:00,-17.53,14.75083669,8.447,-6.28,109.908,7.347
2014-02-25 09:15:00,-17.55,14.73192245,8.757,-6.4,109.912,7.557
2014-02-25 09:30:00,-17.55,14.69249366,8.845,-6.45,110.026,7.545
2014-02-25 09:45:00,-17.6,14.65495078,8.653,-6.45,110.071,7.503
2014-02-25 10:00:00,-17.6,14.6357651,8.635,-6.45,110.079,7.535
2014-02-25 10:15:00,-17.6,14.60275839,8.623,-6.45,109.961,7.523
2014-02-25 10:30:00,-17.54,14.56730872,8.62,-6.45,109.879,7.52
2014-02-25 10:45:00,-17.6,14.50440865,8.642,-6.5,109.968,7.542
2014-02-25 11:00:00,-17.6,14.57697987,8.658,-6.48,109.97,7.558
2014-02-25 11:15:00,-17.56,14.5909657,8.597,-6.48,109.915,7.497
2014-02-25 11:45:00,-17.55,14.61552274,8.638,-6.5,109.924,7.488
2014-02-25 12:15:00,-17.55,14.5906085,8.678,-6.51,109.934,7.528
2014-02-25 12:30:00,-17.55,14.58594407,8.638,-6.51,109.989,7.488
2014-02-25 12:45:00,-17.54,14.53716555,8.561,-6.5,110.021,7.411
2014-02-25 13:00:00,-17.55,14.49328039,8.511,-6.5,109.871,7.361
2014-02-25 13:15:00,-17.54,14.46419463,8.632,-6.51,109.915,7.482
2014-02-25 13:30:00,-17.58,14.4898516,8.673,-6.5,109.949,7.523
2014-02-25 13:45:00,-17.6,14.49505145,8.661,-6.51,109.996,7.521
2014-02-25 14:00:00,-17.6,14.49270843,8.531,-6.5,110.058,7.381
2014-02-25 14:15:00,-17.6,14.51805145,8.583,-6.51,109.973,7.433
2014-02-25 14:30:00,-17.67,14.43538031,8.606,-6.5,109.955,7.456
2014-02-25 14:45:00,-17.621,14.33403803,8.646,-6.4,109.855,7.496
2014-02-25 15:00:00,-17.47,14.35402461,8.728,-6.3,109.533,7.578
2014-02-25 15:15:00,-17.685,14.33136689,8.664,-6.3,109.757,7.514
2014-02-25 15:30:00,-17.6,14.3221387,8.653,-6.3,109.632,7.503
2014-02-25 16:00:00,-17.6,14.35072409,8.601,-6.3,109.719,7.451
2014-02-25 16:15:00,-17.57,14.36628859,8.486,-6.3,109.627,7.336
2014-02-25 16:30:00,-17.55,14.37058166,8.62,-6.3,109.55,7.47
2014-02-25 16:45:00,-17.5,14.46836018,8.54,-6.2,109.469,7.39
2014-02-25 17:00:00,-17.5,14.4931387,8.444,-6.19,109.461,7.294
2014-02-25 17:15:00,-17.5,14.43302461,8.524,-6.15,109.454,7.374
2014-02-25 17:30:00,-17.55,14.51426697,8.53,-6.1,109.548,7.38
2014-02-25 17:45:00,-17.55,14.60648098,8.649,-6.15,109.549,7.499
2014-02-25 18:00:00,-17.5,14.55483818,8.451,-6.15,109.582,7.301
2014-02-25 18:15:00,-17.5,14.58885235,8.434,-6.2,109.589,7.284
2014-02-25 18:45:00,-17.6,14.62107383,8.518,-6.2,109.54,7.368
2014-02-25 19:15:00,-17.6,14.60568084,8.541,-6.2,109.602,7.391
2014-02-25 19:30:00,-17.5,14.68993885,8.331,-6.2,109.212,7.181
2014-02-25 19:45:00,-17.54,14.63795302,8.338,-6.2,109.305,7.188
2014-02-25 20:00:00,-17.53,14.62993885,8.301,-6.2,109.272,7.151
2014-02-26 07:00:00,-17.53,14.72613199,8.556,-6.2,109.077,7.406
2014-02-26 07:15:00,-17.5,14.725739,8.479,-6.2,109.124,7.329
2014-02-26 07:30:00,-17.5,14.75385309,8.475,-6.2,109.163,7.325
2014-02-26 07:45:00,-17.5,14.76056749,8.474,-6.2,109.119,7.324
2014-02-26 08:00:00,-17.5,14.74302461,8.561,-6.15,109.144,7.361
2014-02-26 08:15:00,-17.6,14.73547427,8.361,-6.2,109.269,7.261
2014-02-26 08:30:00,-17.55,14.63056749,8.461,-6.25,109.249,7.261
2014-02-26 08:45:00,-17.58,14.61658166,8.546,-6.45,109.304,7.346
2014-02-26 09:00:00,-17.55,14.60336764,8.526,-6.4,109.224,7.326
2014-02-26 09:15:00,-17.55,14.65480313,8.561,-6.35,109.249,7.361
2014-02-26 09:30:00,-17.53,14.62093885,8.458,-6.3,109.281,7.258
2014-02-26 09:45:00,-17.55,14.62483893,8.437,-6.2,109.251,7.237
2014-02-26 10:00:00,-17.545,14.61693885,8.426,-6.195,109.285,7.226
